tus,erg,dau,det,a,b,c,keV
-94384.19444444444,172,2,3,0.004798,9.72422,47.9505,1862.460372
-94103.0,160,2,1,0.006566,6.6033,84.98722,1309.60482
-94002.0,59,2,1,0.006566,6.6033,84.98722,497.43816599999997
-93949.58333333333,17,3,1,-0.002714,23.1905,0.891068,394.345222
-93949.55555555556,58,4,3,0.002252,12.9039,14.2497,770.251628
-93949.52777777778,86,2,1,0.006566,6.6033,84.98722,701.4331559999999
-93641.58333333333,1757,1,1,0.005245,8.4154,64.54628,31041.976085
-93444.16666666667,126,3,3,-0.003606,24.6944,-0.866357,3053.379187
-93370.5,121,4,1,0.00306,12.1257,37.1393,1549.15046
-93031.44444444444,43,1,3,0.002895,10.5845,33.544,494.030355
-93031.41666666667,640,4,3,0.002252,12.9039,14.2497,9195.1649
-92846.58333333333,63,2,3,0.004798,9.72422,47.9505,679.6196220000002
-92673.33333333333,1675,3,1,-0.002714,23.1905,0.891068,31230.512318000005
-92673.19444444444,251,4,3,0.002252,12.9039,14.2497,3395.006852
-92673.19444444444,623,3,2,-0.005435,28.0135,-20.6767,15322.252685000001
-92673.19444444444,91,4,1,0.00306,12.1257,37.1393,1165.91786
-92354.22222222222,23,1,1,0.005245,8.4154,64.54628,260.875085
-92090.94444444444,36,1,1,0.005245,8.4154,64.54628,374.29820000000007
-92076.30555555556,932,2,3,0.004798,9.72422,47.9505,13278.581492000003
-92019.05555555556,91,3,3,-0.003606,24.6944,-0.866357,2216.4627570000002
-91940.36111111111,59,1,1,0.005245,8.4154,64.54628,579.312725
-91940.36111111111,193,3,2,-0.005435,28.0135,-20.6767,5183.480485
-91429.38888888889,399,2,1,0.006566,6.6033,84.98722,3765.017686
-91296.36111111111,62,2,1,0.006566,6.6033,84.98722,519.631524
-91026.25,103,1,1,0.005245,8.4154,64.54628,986.9766850000001
-90521.66666666667,29,3,2,-0.005435,28.0135,-20.6767,787.1439650000001
-90521.63888888889,24,3,1,-0.002714,23.1905,0.891068,555.899804
-90293.63888888889,2128,1,3,0.002895,10.5845,33.544,35667.03168
-90293.63888888889,1778,3,1,-0.002714,23.1905,0.891068,32653.875292000004
-90293.5,452,1,2,-0.002817,22.3117,-7.48475,9501.879282
-90293.47222222222,1146,2,1,0.006566,6.6033,84.98722,16275.601876000002
-90293.47222222222,621,3,2,-0.005435,28.0135,-20.6767,15279.747965
-90290.44444444444,73,3,1,-0.002714,23.1905,0.891068,1679.334662
-90287.83333333333,67,3,1,-0.002714,23.1905,0.891068,1542.4714219999998
-89690.55555555556,32,3,3,-0.003606,24.6944,-0.866357,785.6618990000001
-89575.69444444444,71,4,3,0.002252,12.9039,14.2497,941.778932
-89148.86111111111,1146,3,3,-0.003606,24.6944,-0.866357,23563.098547000005
-88719.55555555556,1842,1,1,0.005245,8.4154,64.54628,33361.80926
-88719.38888888889,457,1,2,-0.002817,22.3117,-7.48475,9600.634516999999
-88575.91666666667,1972,1,2,-0.002817,22.3117,-7.48475,33036.48312199999
-88575.75,133,1,3,0.002895,10.5845,33.544,1492.4921550000001
-88575.72222222222,72,1,1,0.005245,8.4154,64.54628,697.64516
-88252.41666666667,490,2,2,0.004184,11.7314,29.3111,6782.275500000001
-88252.36111111111,48,2,3,0.004798,9.72422,47.9505,525.767652
-88234.94444444444,84,1,3,0.002895,10.5845,33.544,943.06912
-88115.19444444444,180,3,2,-0.005435,28.0135,-20.6767,4845.6593
-87842.97222222222,102,1,2,-0.002817,22.3117,-7.48475,2239.000582
-87793.25,34,1,3,0.002895,10.5845,33.544,396.76361999999995
-87088.63888888889,224,2,1,0.006566,6.6033,84.98722,1893.582036
-87028.5,2077,1,2,-0.002817,22.3117,-7.48475,34181.57815699999
-87028.5,1924,1,1,0.005245,8.4154,64.54628,35671.591
-87028.33333333333,45,2,1,0.006566,6.6033,84.98722,395.43187
-87028.33333333333,210,4,2,0.001654,16.4206,-43.19642,3478.07098
-87028.33333333333,481,1,3,0.002895,10.5845,33.544,5794.4785950000005
-87017.97222222222,492,1,1,0.005245,8.4154,64.54628,5474.54876
-86921.75,437,1,1,0.005245,8.4154,64.54628,4743.708484999999
-86868.19444444444,38,2,1,0.006566,6.6033,84.98722,345.39392399999997
-86837.80555555556,104,2,3,0.004798,9.72422,47.9505,1111.164548
-86703.5,120,3,2,-0.005435,28.0135,-20.6767,3262.6793
-86651.22222222222,34,1,2,-0.002817,22.3117,-7.48475,747.856598
-86651.22222222222,51,1,3,0.002895,10.5845,33.544,580.883395
-86600.75,1729,4,2,0.001654,16.4206,-43.19642,33292.556394
-86600.69444444444,1722,4,3,0.002252,12.9039,14.2497,28912.585068
-86600.52777777778,38,1,3,0.002895,10.5845,33.544,439.93538
-86277.08333333333,1502,4,2,0.001654,16.4206,-43.19642,28351.975396
-85738.88888888889,1936,4,3,0.002252,12.9039,14.2497,33436.912292
-85738.83333333333,1509,4,2,0.001654,16.4206,-43.19642,28501.780954
-85738.72222222222,44,3,1,-0.002714,23.1905,0.891068,1016.018764
-85558.86111111111,285,4,3,0.002252,12.9039,14.2497,3874.7799
-85391.05555555556,43,2,1,0.006566,6.6033,84.98722,381.06965399999996
-85372.16666666667,40,4,3,0.002252,12.9039,14.2497,534.0088999999999
-85277.66666666667,1615,3,3,-0.003606,24.6944,-0.866357,30475.330293000006
-85277.55555555556,45,4,3,0.002252,12.9039,14.2497,599.4855
-85204.38888888889,1786,1,1,0.005245,8.4154,64.54628,31824.930699999997
-85204.27777777778,31,1,2,-0.002817,22.3117,-7.48475,681.470813
-85204.25,69,1,3,0.002895,10.5845,33.544,777.657595
-85204.13888888889,21,3,3,-0.003606,24.6944,-0.866357,516.125797
-84793.38888888889,56,2,3,0.004798,9.72422,47.9505,607.553348
-84672.86111111111,18,3,2,-0.005435,28.0135,-20.6767,481.80536
-84013.19444444444,1742,2,3,0.004798,9.72422,47.9505,31547.379812
-83761.94444444444,16,3,3,-0.003606,24.6944,-0.866357,393.32090700000003
-83673.41666666667,1525,1,3,0.002895,10.5845,33.544,22907.590875
-83446.25,1670,1,1,0.005245,8.4154,64.54628,28746.04478
-83446.13888888889,46,2,2,0.004184,11.7314,29.3111,577.808844
-83446.13888888889,93,1,2,-0.002817,22.3117,-7.48475,2043.1391170000002
-83342.80555555556,1741,1,2,-0.002817,22.3117,-7.48475,30298.629772999997
-83264.16666666667,1615,3,1,-0.002714,23.1905,0.891068,30374.825918000002
-83264.05555555556,45,3,2,-0.005435,28.0135,-20.6767,1228.924925
-82978.69444444444,118,4,2,0.001654,16.4206,-43.19642,1917.464676
-82608.13888888889,1864,4,3,0.002252,12.9039,14.2497,31891.684292
-82608.02777777778,142,2,1,0.006566,6.6033,84.98722,1155.0526439999999
-82607.97222222222,81,3,1,-0.002714,23.1905,0.891068,1861.5150139999998
-82452.63888888889,1616,2,2,0.004184,11.7314,29.3111,29913.585403999998
-82452.61111111111,1531,2,1,0.006566,6.6033,84.98722,25585.087445999998
-82325.88888888889,57,3,1,-0.002714,23.1905,0.891068,1313.9317819999999
-81577.05555555556,144,4,2,0.001654,16.4206,-43.19642,2355.667324
-80943.25,100,1,3,0.002895,10.5845,33.544,1120.9440000000002
-80740.69444444444,196,1,3,0.002895,10.5845,33.544,2219.32032
-80439.16666666667,19,3,3,-0.003606,24.6944,-0.866357,467.0254770000001
-80273.61111111111,1565,2,2,0.004184,11.7314,29.3111,28636.5095
-80070.97222222222,28,1,3,0.002895,10.5845,33.544,332.17967999999996
-79487.94444444444,24,1,2,-0.002817,22.3117,-7.48475,526.3734579999999
-78675.55555555556,313,4,2,0.001654,16.4206,-43.19642,5258.492106
-78675.52777777778,337,3,1,-0.002714,23.1905,0.891068,7507.863302000001
-77533.5,1632,2,1,0.006566,6.6033,84.98722,28349.614804
-77480.52777777778,41,2,2,0.004184,11.7314,29.3111,517.331804
-77347.33333333333,107,2,2,0.004184,11.7314,29.3111,1332.473516
-77347.33333333333,39,2,3,0.004798,9.72422,47.9505,434.492838
-77218.33333333333,156,1,1,0.005245,8.4154,64.54628,1504.991
-77173.69444444444,33,4,1,0.00306,12.1257,37.1393,440.61974
-77095.91666666667,112,2,3,0.004798,9.72422,47.9505,1197.249252
-75983.36111111111,41,3,1,-0.002714,23.1905,0.891068,947.1393340000001
-75983.36111111111,64,4,3,0.002252,12.9039,14.2497,849.323492
-75983.19444444444,126,4,2,0.001654,16.4206,-43.19642,2052.058084
-75897.97222222222,34,4,3,0.002252,12.9039,14.2497,455.585612
-75679.36111111111,25,3,1,-0.002714,23.1905,0.891068,578.9573180000001
-75494.72222222222,47,4,3,0.002252,12.9039,14.2497,625.7076679999999
-75392.72222222222,75,2,1,0.006566,6.6033,84.98722,617.16847
-75103.0,1690,1,3,0.002895,10.5845,33.544,26189.758500000004
-75102.86111111111,34,2,2,0.004184,11.7314,29.3111,433.01540400000005
-74961.77777777778,46,2,1,0.006566,6.6033,84.98722,402.632676
-74417.86111111111,57,2,3,0.004798,9.72422,47.9505,617.8197420000001
-74198.61111111111,924,3,2,-0.005435,28.0135,-20.6767,21223.524740000004
-74198.58333333333,21,3,3,-0.003606,24.6944,-0.866357,516.125797
-73910.30555555556,153,4,3,0.002252,12.9039,14.2497,2041.263468
-73719.66666666667,66,3,3,-0.003606,24.6944,-0.866357,1613.2563069999999
-73368.0,81,1,2,-0.002817,22.3117,-7.48475,1781.280613
-73123.22222222222,1969,2,3,0.004798,9.72422,47.9505,37796.598558000005
-73123.08333333333,178,2,1,0.006566,6.6033,84.98722,1468.411764
-73123.05555555556,196,2,2,0.004184,11.7314,29.3111,2489.398044
-73123.02777777778,222,4,1,0.00306,12.1257,37.1393,2879.85374
-72612.83333333333,171,3,3,-0.003606,24.6944,-0.866357,4116.432997
-72562.66666666667,47,2,3,0.004798,9.72422,47.9505,515.5876220000001
-72562.63888888889,150,4,2,0.001654,16.4206,-43.19642,2457.10858
-72338.52777777778,849,1,1,0.005245,8.4154,64.54628,10989.822125
-72029.72222222222,115,2,1,0.006566,6.6033,84.98722,931.2020699999999
-72006.0,55,3,3,-0.003606,24.6944,-0.866357,1346.417493
-72005.94444444444,33,4,1,0.00306,12.1257,37.1393,440.61974
-72005.88888888889,29,1,1,0.005245,8.4154,64.54628,313.003925
-71919.30555555556,384,4,3,0.002252,12.9039,14.2497,5301.4182120000005
-71782.38888888889,84,3,3,-0.003606,24.6944,-0.866357,2048.019307
-71558.94444444444,61,4,1,0.00306,12.1257,37.1393,788.19326
-71134.94444444444,66,1,1,0.005245,8.4154,64.54628,642.8099
-70648.33333333333,21,1,1,0.005245,8.4154,64.54628,243.58272499999998
-70346.72222222222,1741,1,1,0.005245,8.4154,64.54628,30613.777524999998
-70004.27777777778,220,4,1,0.00306,12.1257,37.1393,2852.8972999999996
-69853.80555555556,402,2,3,0.004798,9.72422,47.9505,4732.462932
-69853.80555555556,68,2,1,0.006566,6.6033,84.98722,564.372804
-69762.33333333333,68,4,3,0.002252,12.9039,14.2497,902.1281479999999
-69604.69444444444,17,3,2,-0.005435,28.0135,-20.6767,453.98208500000004
-69249.08333333333,98,4,2,0.001654,16.4206,-43.19642,1581.907396
-68830.19444444444,27,1,2,-0.002817,22.3117,-7.48475,592.877557
-68702.55555555556,95,3,1,-0.002714,23.1905,0.891068,2179.494718
-68674.61111111111,42,4,3,0.002252,12.9039,14.2497,560.186028
-67553.86111111111,1879,4,1,0.00306,12.1257,37.1393,33625.091060000006
-67553.86111111111,2011,1,3,0.002895,10.5845,33.544,33026.703795
-67553.83333333333,1603,4,2,0.001654,16.4206,-43.19642,30529.158666
-67553.83333333333,1742,4,3,0.002252,12.9039,14.2497,29326.681628
-67553.72222222222,46,2,2,0.004184,11.7314,29.3111,577.808844
-67553.69444444444,1089,2,1,0.006566,6.6033,84.98722,15062.738206
-67460.11111111111,45,1,1,0.005245,8.4154,64.54628,453.860405
-67290.94444444444,563,4,3,0.002252,12.9039,14.2497,7992.959588000001
-67141.30555555556,1798,1,2,-0.002817,22.3117,-7.48475,31002.142981999994
-67141.30555555556,2023,1,3,0.002895,10.5845,33.544,33293.858955
-67141.27777777778,1647,2,1,0.006566,6.6033,84.98722,28771.613014
-67141.13888888889,16,3,1,-0.002714,23.1905,0.891068,371.244284
-67141.13888888889,117,4,3,0.002252,12.9039,14.2497,1554.833628
-67141.13888888889,91,2,2,0.004184,11.7314,29.3111,1131.516204
-67141.13888888889,75,2,3,0.004798,9.72422,47.9505,804.25575
-67141.11111111111,17,3,3,-0.003606,24.6944,-0.866357,417.89630900000003
-66261.55555555556,17,3,3,-0.003606,24.6944,-0.866357,417.89630900000003
-66112.0,1632,1,3,0.002895,10.5845,33.544,25018.06048
-66112.0,1358,3,1,-0.002714,23.1905,0.891068,26488.528972000004
-66111.91666666667,43,4,2,0.001654,16.4206,-43.19642,665.9476260000001
-66111.91666666667,633,2,1,0.006566,6.6033,84.98722,6895.800093999999
-65432.333333333336,117,4,1,0.00306,12.1257,37.1393,1497.73454
-65432.305555555555,107,4,2,0.001654,16.4206,-43.19642,1732.7444260000002
-65323.88888888889,40,4,3,0.002252,12.9039,14.2497,534.0088999999999
-65323.86111111111,47,4,2,0.001654,16.4206,-43.19642,732.225466
-65292.11111111111,1560,3,2,-0.005435,28.0135,-20.6767,30453.767299999996
-65291.97222222222,480,3,3,-0.003606,24.6944,-0.866357,11021.623243
-65291.97222222222,762,3,1,-0.002714,23.1905,0.891068,16096.184252000001
-65280.416666666664,1135,3,3,-0.003606,24.6944,-0.866357,23381.938293
-65215.25,122,3,1,-0.002714,23.1905,0.891068,2789.736892
-64948.52777777778,39,3,2,-0.005435,28.0135,-20.6767,1063.583165
-63698.02777777778,1670,1,1,0.005245,8.4154,64.54628,28746.04478
-63697.88888888889,64,1,2,-0.002817,22.3117,-7.48475,1408.9256179999998
-63514.333333333336,1491,3,3,-0.003606,24.6944,-0.866357,28802.053957000004
-63514.305555555555,1360,3,2,-0.005435,28.0135,-20.6767,28025.1073
-63497.86111111111,1772,1,3,0.002895,10.5845,33.544,27879.53168
-63332.416666666664,72,3,3,-0.003606,24.6944,-0.866357,1758.436939
-63304.444444444445,1711,4,1,0.00306,12.1257,37.1393,29742.426259999997
-63304.36111111111,1150,4,2,0.001654,16.4206,-43.19642,21027.90858
-63274.13888888889,1197,4,1,0.00306,12.1257,37.1393,18935.99774
-63274.11111111111,394,2,2,0.004184,11.7314,29.3111,5300.990124000001
-63274.11111111111,185,2,3,0.004798,9.72422,47.9505,2011.14275
-62289.75,27,1,1,0.005245,8.4154,64.54628,295.585685
-61191.61111111111,83,3,2,-0.005435,28.0135,-20.6767,2267.002085
-61048.055555555555,32,2,1,0.006566,6.6033,84.98722,303.01640399999997
-61048.0,23,1,2,-0.002817,22.3117,-7.48475,504.19415699999996
-60986.166666666664,111,3,3,-0.003606,24.6944,-0.866357,2695.7825170000006
-60986.11111111111,97,4,2,0.001654,16.4206,-43.19642,1565.164266
-60986.11111111111,27,1,1,0.005245,8.4154,64.54628,295.585685
-60986.055555555555,30,1,3,0.002895,10.5845,33.544,353.6845
-60793.805555555555,59,4,2,0.001654,16.4206,-43.19642,931.376554
-60555.86111111111,1982,4,1,0.00306,12.1257,37.1393,36090.94814
-60555.833333333336,1695,4,2,0.001654,16.4206,-43.19642,32541.703930000003
-60555.694444444445,86,3,2,-0.005435,28.0135,-20.6767,2348.28704
-60555.666666666664,55,4,3,0.002252,12.9039,14.2497,730.7765
-59860.166666666664,27,1,1,0.005245,8.4154,64.54628,295.585685
-59829.416666666664,115,1,3,0.002895,10.5845,33.544,1289.047875
-59788.52777777778,1647,4,2,0.001654,16.4206,-43.19642,31488.187066000002
-59788.444444444445,1580,4,3,0.002252,12.9039,14.2497,26024.304500000002
-59788.38888888889,34,3,2,-0.005435,28.0135,-20.6767,925.49944
-59788.36111111111,59,2,2,0.004184,11.7314,29.3111,736.0282040000001
-59788.36111111111,436,4,1,0.00306,12.1257,37.1393,5905.63826
-59762.77777777778,33,3,2,-0.005435,28.0135,-20.6767,897.850085
-59615.97222222222,48,1,1,0.005245,8.4154,64.54628,480.56996000000004
-59590.055555555555,80,4,3,0.002252,12.9039,14.2497,1060.9745
-59142.75,1296,3,2,-0.005435,28.0135,-20.6767,27156.106340000002
-59142.61111111111,43,1,1,0.005245,8.4154,64.54628,436.106485
-59057.27777777778,36,1,3,0.002895,10.5845,33.544,418.33792
-58968.11111111111,58,3,1,-0.002714,23.1905,0.891068,1336.810172
-58188.75,20,3,3,-0.003606,24.6944,-0.866357,491.579243
-58002.27777777778,46,4,2,0.001654,16.4206,-43.19642,715.6510440000001
-58002.25,273,4,3,0.002252,12.9039,14.2497,3704.853708
-57639.166666666664,1425,2,3,0.004798,9.72422,47.9505,23647.90275
-57309.944444444445,250,2,3,0.004798,9.72422,47.9505,2778.8805
-57297.75,38,2,1,0.006566,6.6033,84.98722,345.39392399999997
-56575.166666666664,81,4,3,0.002252,12.9039,14.2497,1074.240972
-56575.13888888889,55,4,1,0.00306,12.1257,37.1393,713.3093
-56555.61111111111,2188,1,3,0.002895,10.5845,33.544,37051.79088000001
-56555.583333333336,1760,2,1,0.006566,6.6033,84.98722,32045.636819999996
-56555.52777777778,1572,1,2,-0.002817,22.3117,-7.48475,28105.182321999997
-56555.5,1418,1,1,0.005245,8.4154,64.54628,22543.83086
-56555.444444444445,66,3,3,-0.003606,24.6944,-0.866357,1613.2563069999999
-56555.38888888889,706,2,2,0.004184,11.7314,29.3111,10397.135724000002
-56111.444444444445,39,2,1,0.006566,6.6033,84.98722,352.502806
-56111.444444444445,21,3,1,-0.002714,23.1905,0.891068,486.694694
-56111.444444444445,158,4,2,0.001654,16.4206,-43.19642,2592.548836
-56014.72222222222,44,4,2,0.001654,16.4206,-43.19642,682.512124
-55915.666666666664,16,3,3,-0.003606,24.6944,-0.866357,393.32090700000003
-55408.02777777778,75,3,2,-0.005435,28.0135,-20.6767,2049.7639249999997
-55399.88888888889,43,1,2,-0.002817,22.3117,-7.48475,946.709717
-55318.5,1783,4,3,0.002252,12.9039,14.2497,30181.211828
-55273.97222222222,60,3,2,-0.005435,28.0135,-20.6767,1640.5673
-54539.583333333336,17,3,2,-0.005435,28.0135,-20.6767,453.98208500000004
-54518.166666666664,22,1,2,-0.002817,22.3117,-7.48475,482.00922199999997
-54161.25,48,4,3,0.002252,12.9039,14.2497,638.825508
-54153.63888888889,1135,1,1,0.005245,8.4154,64.54628,16372.765405
-54153.61111111111,20,3,2,-0.005435,28.0135,-20.6767,537.4193
-54020.13888888889,42,1,2,-0.002817,22.3117,-7.48475,924.6374619999999
-54020.13888888889,64,3,1,-0.002714,23.1905,0.891068,1473.966524
-54020.13888888889,43,3,2,-0.005435,28.0135,-20.6767,1173.854485
-53948.694444444445,19,3,1,-0.002714,23.1905,0.891068,440.530814
-53948.694444444445,16,3,2,-0.005435,28.0135,-20.6767,426.14794
-53948.694444444445,73,3,3,-0.003606,24.6944,-0.866357,1782.608469
-53473.0,71,4,2,0.001654,16.4206,-43.19642,1131.003994
-53472.944444444445,37,2,2,0.004184,11.7314,29.3111,469.100796
-53253.11111111111,1947,2,1,0.006566,6.6033,84.98722,37832.064214
-53253.083333333336,1901,1,3,0.002895,10.5845,33.544,30616.632395
-53253.083333333336,1704,2,2,0.004184,11.7314,29.3111,32168.346043999998
-53252.97222222222,166,4,1,0.00306,12.1257,37.1393,2134.3268599999997
-53252.944444444445,409,4,3,0.002252,12.9039,14.2497,5668.661612
-53252.944444444445,133,2,3,0.004798,9.72422,47.9505,1426.1435820000002
-53252.944444444445,268,4,2,0.001654,16.4206,-43.19642,4476.321276
-53252.916666666664,17,3,1,-0.002714,23.1905,0.891068,394.345222
-53252.916666666664,23,1,1,0.005245,8.4154,64.54628,260.875085
-53252.916666666664,23,3,2,-0.005435,28.0135,-20.6767,620.758685
-52955.36111111111,17,3,3,-0.003606,24.6944,-0.866357,417.89630900000003
-52596.77777777778,70,3,3,-0.003606,24.6944,-0.866357,1710.072243
-52281.13888888889,325,2,2,0.004184,11.7314,29.3111,4283.9511
-51883.555555555555,16,3,3,-0.003606,24.6944,-0.866357,393.32090700000003
-51648.36111111111,1694,3,3,-0.003606,24.6944,-0.866357,31483.539827
-51648.27777777778,48,2,2,0.004184,11.7314,29.3111,602.0582360000001
-51648.22222222222,38,3,1,-0.002714,23.1905,0.891068,878.211052
-51648.194444444445,26,1,2,-0.002817,22.3117,-7.48475,570.715158
-51648.194444444445,409,3,2,-0.005435,28.0135,-20.6767,10527.672565
-51580.666666666664,246,2,1,0.006566,6.6033,84.98722,2106.747076
-50753.916666666664,426,3,1,-0.002714,23.1905,0.891068,9387.518204000002
-50750.02777777778,92,2,2,0.004184,11.7314,29.3111,1144.013276
-50449.88888888889,156,1,3,0.002895,10.5845,33.544,1755.17872
-50439.11111111111,18,3,2,-0.005435,28.0135,-20.6767,481.80536
-49684.38888888889,101,4,1,0.00306,12.1257,37.1393,1293.05006
-49556.194444444445,23,3,3,-0.003606,24.6944,-0.866357,565.1972690000001
-49481.666666666664,39,2,2,0.004184,11.7314,29.3111,493.199564
-49481.63888888889,119,1,3,0.002895,10.5845,33.544,1334.095595
-49481.63888888889,210,2,3,0.004798,9.72422,47.9505,2301.6285000000003
-49481.63888888889,71,2,1,0.006566,6.6033,84.98722,586.920726
-49305.833333333336,90,2,2,0.004184,11.7314,29.3111,1119.0275
-49172.555555555555,29,3,1,-0.002714,23.1905,0.891068,671.133094
-48928.47222222222,1803,2,1,0.006566,6.6033,84.98722,33335.549014000004
-48928.444444444445,1855,1,3,0.002895,10.5845,33.544,29629.558875000002
-48928.333333333336,548,3,3,-0.003606,24.6944,-0.866357,12448.768619
-48928.333333333336,164,1,2,-0.002817,22.3117,-7.48475,3575.8680179999997
-48928.305555555555,84,1,1,0.005245,8.4154,64.54628,808.4486
-48425.944444444445,26,3,1,-0.002714,23.1905,0.891068,602.009404
-47987.416666666664,49,4,3,0.002252,12.9039,14.2497,651.947852
-47874.694444444445,47,1,2,-0.002817,22.3117,-7.48475,1034.9423969999998
-47832.555555555555,36,2,2,0.004184,11.7314,29.3111,457.06396400000006
-47689.055555555555,139,3,2,-0.005435,28.0135,-20.6767,3768.190165
-47588.75,1483,1,2,-0.002817,22.3117,-7.48475,26885.369236999995
-47579.86111111111,51,2,3,0.004798,9.72422,47.9505,556.365318
-47057.944444444445,24,3,1,-0.002714,23.1905,0.891068,555.899804
