tus,dau,det,typ,erg,adr,keV,st,dt,flag
2.506637,4,3,0,200,12,2864.3648,7.0,4128.0,False
2.506943,3,3,0,46,9,1224.1787,1.1494524478912354,325.0,False
2.507079,3,1,0,17,7,438.7102,0.38710200786590576,2302.0,False
2.5072039999999998,3,3,0,47,9,1250.8145,1.1672096252441406,261.0,False
2.507409,3,3,0,1640,9,30845.7517,19.67660140991211,205.0,False
2.507427,3,1,0,129,7,3281.393,3.562786102294922,348.0,False
2.507427,4,2,0,188,11,3244.0888,9.97635555267334,790.0,False
2.507504,1,3,0,51,3,621.5978,1.9727823734283447,3353.0,False
2.50801,2,2,0,75,5,1001.3292,4.004430770874023,1373.0,False
2.50801,2,3,0,116,6,1099.9777,6.333259105682373,3599.0,False
2.50801,1,2,0,938,2,18368.167,18.347267150878906,5501.0,False
2.5080359999999997,3,3,0,18,9,474.2721,0.0,627.0,False
2.508271,1,2,0,23,2,499.6847,0.9968469738960266,257.0,False
2.508687,3,3,0,46,9,1224.1787,1.1494524478912354,651.0,False
2.50874,4,1,0,1569,10,27090.3343,22.67226791381836,2103.0,False
2.508828,1,1,0,189,1,1807.3278,7.305748462677002,3985.0,False
2.5088749999999997,3,1,0,245,7,6108.5942,7.4343767166137695,1448.0,False
2.5088749999999997,4,3,0,1179,12,18773.8285,22.509531021118164,2238.0,False
2.508996,3,3,0,18,9,474.2721,0.0,309.0,False
2.509152,1,2,0,44,2,961.6723,1.923344612121582,881.0,False
2.509152,1,3,0,23,3,297.1994,0.0,1648.0,False
2.509564,2,2,0,55,5,741.5108,2.4490647315979004,1554.0,False
2.509564,2,3,0,60,6,651.4538,2.514538049697876,1554.0,False
2.509932,2,3,0,122,6,1150.456,6.501520156860352,368.0,False
2.510069,4,2,0,76,11,1256.1779,2.0247116088867188,2642.0,False
2.510452,3,2,0,28,8,815.1043,0.6302086114883423,4206.0,False
2.510633,1,3,0,83,3,997.1273,4.977018356323242,1481.0,False
2.510633,2,1,0,88,4,775.0648,4.750648021697998,3996.0,False
2.511014,3,3,0,89,9,2360.3882,1.9069254398345947,2018.0,False
2.511244,3,2,0,25,8,724.8613,0.4497225880622864,792.0,False
2.511583,1,2,0,1904,2,32210.2824,21.884113311767578,2431.0,False
2.511584,4,3,0,413,12,6040.0804,17.0,2709.0,False
2.511584,1,1,0,111,1,1042.6236,3.227325916290283,2756.0,False
2.512031,1,3,0,37,3,458.9098,0.5890979766845703,1398.0,False
2.512316,1,2,0,1523,2,27366.8687,19.0,733.0,False
2.5125669999999998,2,3,0,768,6,9327.6596,22.462127685546875,2635.0,False
2.5125669999999998,2,1,0,1706,4,30582.1844,25.232873916625977,1934.0,False
2.5125669999999998,2,2,0,1804,5,34875.2852,24.95011329650879,3003.0,False
2.512959,1,1,0,1705,1,29354.2697,25.0,1375.0,False
2.513207,3,3,0,20,9,528.0997,0.05619940161705017,2193.0,False
2.5136979999999998,4,3,0,139,12,1984.1538,5.280512809753418,2114.0,False
2.5136979999999998,3,1,0,33,7,851.603,1.0,4823.0,False
2.513994,1,3,0,44,3,540.1316,1.3210527896881104,1963.0,False
2.514198,3,2,0,25,8,724.8613,0.4497225880622864,2954.0,False
2.51431,4,2,0,36,11,552.5086,0.10501720011234283,4241.0,False
2.5144349999999998,4,3,0,500,12,7382.9048,17.0,737.0,False
2.514498,2,1,0,1639,4,28714.0033,23.971202850341797,1931.0,False
2.514499,3,2,0,1481,8,29857.6857,19.0,301.0,False
2.514499,3,1,0,1464,7,28619.1163,19.0,801.0,False
2.514499,3,3,0,1572,9,30106.6434,19.08531379699707,1292.0,False
2.5153309999999998,3,3,0,22,9,581.8869,0.1637738049030304,832.0,False
2.51547,1,1,0,21,1,239.6375,0.0,2511.0,False
2.515478,2,3,0,1680,6,30123.401,23.049360275268555,2911.0,False
2.515629,3,1,0,16,7,412.8292,0.1282919943332672,1130.0,False
2.515733,1,3,0,433,3,5437.9287,15.0,1739.0,False
2.516268,4,1,0,61,10,899.0736,2.596294403076172,7528.0,False
2.516268,3,2,0,1598,8,30922.9441,20.107532501220703,1769.0,False
2.516355,2,1,0,196,4,1769.8744,11.105997085571289,1857.0,False
2.516612,2,1,0,204,4,1849.2248,11.52919864654541,257.0,False
2.516803,2,1,0,149,4,1319.4593,8.70378303527832,191.0,False
2.516883,4,2,0,1360,11,25605.1784,23.0,2573.0,False
2.516883,4,1,0,53,10,783.4986,2.1339943408966064,615.0,False
2.516883,2,3,0,933,6,12287.5337,23.0,1405.0,False
2.517156,2,2,0,1734,5,33065.5953,24.226238250732422,4589.0,False
2.51733,3,1,0,18,7,464.5824,0.6458240151405334,1701.0,False
2.51733,2,3,0,41,6,508.5542,1.0855419635772705,447.0,False
2.517708,1,1,0,28,1,299.0423,0.0,2238.0,False
2.517833,3,1,0,972,7,21116.0493,17.0,503.0,False
2.517911,4,3,0,245,12,3522.0531,9.176424980163574,3476.0,False
2.518048,4,2,0,58,11,939.1165,0.878233015537262,1165.0,False
2.518551,2,1,0,228,4,2091.9608,12.823790550231934,1748.0,False
2.518551,2,2,0,74,5,988.2666,3.9295995235443115,1395.0,False
2.518566,4,3,0,182,12,2603.2751,7.0,655.0,False
2.518567,1,2,0,22,2,477.6244,0.7762439846992493,6251.0,False
2.518916,4,2,0,50,11,798.4158,0.5968316197395325,868.0,False
2.518968,1,2,0,26,2,565.8321,1.1316641569137573,401.0,False
2.518983,2,2,0,178,5,2387.2068,8.624022483825684,432.0,False
2.5189969999999997,3,3,0,60,9,1596.1597,1.3974398374557495,3666.0,False
2.519151,2,3,0,34,6,457.092,0.5709199905395508,1821.0,False
2.519151,2,2,0,1620,5,30197.5496,23.07901954650879,168.0,False
2.519369,1,1,0,305,1,3062.7037,13.250814437866211,1661.0,False
2.519428,2,1,0,315,4,3030.7865,17.0,877.0,False
2.519463,1,3,0,27,3,343.3026,0.0,3730.0,False
2.519742,1,2,0,22,2,477.6244,0.7762439846992493,774.0,False
2.519769,3,2,0,19,8,544.0009,0.0880018025636673,3501.0,False
2.519793,2,3,0,386,6,3835.6021,14.342408180236816,642.0,False
2.519808,1,1,0,469,1,5078.5796,19.0,439.0,False
2.5199730000000002,1,1,0,217,1,2097.4161,8.852886199951172,165.0,False
2.52019,1,1,0,201,1,1930.6436,7.963432312011719,217.0,False
2.520361,4,3,0,126,12,1798.2523,4.66084098815918,1795.0,False
2.520416,1,2,0,34,2,741.9822,1.483964443206787,674.0,False
2.520443,3,3,0,61,9,1622.654,1.4151027202606201,1446.0,False
2.520596,2,1,0,52,4,475.084,1.5016800165176392,1168.0,False
2.5219899999999997,2,3,0,101,6,975.8331,5.758330821990967,2197.0,False
2.522446,1,3,0,34,3,424.1753,0.2417529970407486,2983.0,False
2.522469,1,3,0,1871,3,30095.7116,23.038284301757812,23.0,False
2.522757,1,3,0,26,3,331.7693,0.0,288.0,False
2.5228,4,3,0,1786,12,30323.7122,25.258970260620117,2439.0,False
2.5228,4,2,0,123,11,2087.2255,5.348902225494385,3884.0,False
2.5228,2,1,0,42,4,394.562,0.0,2204.0,False
2.522809,3,1,0,1513,7,29249.0971,19.0,4976.0,False
2.522913,4,1,0,37,10,553.0885,1.2123539447784424,6030.0,False
2.523003,2,1,0,226,4,2071.4644,12.714476585388184,203.0,False
2.523658,4,1,0,141,10,2068.39,5.8490400314331055,745.0,False
2.523678,1,2,0,41,2,895.8233,1.7916465997695923,3262.0,False
2.5239190000000002,2,2,0,107,5,1423.3186,5.411061763763428,4768.0,False
2.5239190000000002,4,3,0,142,12,2027.1382,5.423793792724609,1119.0,False
2.5239190000000002,3,3,0,130,9,3426.3412,4.70536470413208,3476.0,False
2.5239190000000002,2,3,0,61,6,659.1051,2.5910511016845703,1929.0,False
2.5239190000000002,4,1,0,246,10,3640.5496,11.562198638916016,261.0,False
2.524436,1,3,0,61,3,738.4021,2.907216787338257,1679.0,False
2.524436,1,1,0,135,1,1271.1145,4.445943832397461,4246.0,False
2.524907,2,1,0,39,4,370.6433,0.0,1904.0,False
2.524917,2,2,0,280,5,3838.5436,12.354174613952637,998.0,False
2.524993,2,2,0,50,5,677.028,2.0621678829193115,76.0,False
2.525102,1,1,0,51,1,497.8514,0.9785140156745911,666.0,False
2.525233,1,1,0,1571,1,25947.3299,23.757863998413086,131.0,False
2.52554,1,3,0,31,3,389.4856,0.0,1104.0,False
2.525628,2,2,0,59,5,793.233,2.7593979835510254,635.0,False
2.525628,2,3,0,32,6,442.5057,0.42505699396133423,1709.0,False
2.52607,2,2,0,141,5,1880.1512,6.933837413787842,442.0,False
2.526118,3,2,0,38,8,1115.0132,1.0766754150390625,6349.0,False
2.5266029999999997,2,3,0,1627,6,28618.4503,23.0,975.0,False
2.526663,3,1,0,21,7,542.1458,1.0,3854.0,False
2.526933,2,1,0,1527,4,25713.3665,23.0,2026.0,False
2.526933,2,2,0,46,5,625.5776,1.7534656524658203,863.0,False
2.52703,1,1,0,1848,1,33197.952,26.2791805267334,1797.0,False
2.527418,4,2,0,46,11,728.1151,0.45623019337654114,4618.0,False
2.527546,1,3,0,119,3,1425.7032,5.567604064941406,2006.0,False
2.527605,3,2,0,268,8,7630.271,9.208433151245117,1487.0,False
2.527645,1,1,0,24,1,265.0337,0.0,615.0,False
2.527648,1,2,0,61,2,1333.8768,2.2225844860076904,3970.0,False
2.5276579999999997,1,1,0,139,1,1309.7842,4.652182579040527,13.0,False
2.527861,4,1,0,303,10,4511.8016,13.047205924987793,3942.0,False
2.5280139999999998,3,1,0,69,7,1772.3301,2.029773473739624,1351.0,False
2.528346,3,1,0,36,7,928.7683,1.0,332.0,False
2.528346,2,3,0,164,6,1516.9297,7.723099231719971,1743.0,False
2.528346,4,3,0,820,12,12550.0792,21.0,4427.0,False
2.528346,3,2,0,114,8,3349.0131,2.698026180267334,741.0,False
2.528488,3,2,0,1572,8,30702.6211,19.8431453704834,142.0,False
2.528581,3,3,0,21,9,554.9984,0.10999680310487747,4662.0,False
2.528664,2,3,0,42,6,515.958,1.1595799922943115,318.0,False
2.528844,1,3,0,119,3,1425.7032,5.567604064941406,1298.0,False
2.529061,2,1,0,44,4,410.5688,0.21137599647045135,2128.0,False
2.5290749999999997,1,1,0,25,1,273.5201,0.0,1417.0,False
2.529265,3,3,0,47,9,1250.8145,1.1672096252441406,684.0,False
2.529269,4,2,0,92,11,1538.5739,3.1542956829071045,1851.0,False
2.529438,4,2,0,104,11,1750.7189,4.002875804901123,169.0,False
2.52963,4,3,0,41,12,597.3283,1.1946566104888916,1284.0,False
2.52963,2,1,0,551,4,6042.4769,19.16990852355957,569.0,False
2.52963,1,3,0,110,3,1317.9532,5.423937797546387,786.0,False
2.5297609999999997,3,1,0,27,7,697.0337,1.0,1415.0,False
2.529912,4,2,0,1525,11,28981.8308,23.0,474.0,False
2.530159,3,1,0,44,7,1134.1529,1.1788705587387085,398.0,False
2.530583,1,1,0,218,1,2107.9286,8.908952713012695,1508.0,False
2.531208,1,3,0,90,3,1079.9552,5.106606960296631,1578.0,False
2.53192,1,1,0,69,1,657.3148,1.6292592287063599,1337.0,False
2.531997,1,3,0,77,3,926.3264,4.410611152648926,788.0,False
2.532001,3,2,0,17,8,483.6033,0.0,3513.0,False
2.532001,2,1,0,48,4,442.7288,0.8545759916305542,2371.0,False
2.532455,1,3,0,157,3,1885.1021,6.180136203765869,458.0,False
2.532556,1,3,0,2025,3,33347.841,24.339136123657227,101.0,False
2.532774,3,1,0,23,7,593.8105,1.0,2615.0,False
2.532774,1,1,0,26,1,282.017,0.0,854.0,False
2.532785,4,1,0,38,10,567.4603,1.269841194152832,4924.0,False
2.533103,3,1,0,16,7,412.8292,0.1282919943332672,329.0,False
2.533174,4,2,0,71,11,1168.0379,1.6721515655517578,3262.0,False
2.533658,4,3,0,107,12,1527.6147,3.7587156295776367,4028.0,False
2.533842,1,1,0,75,1,711.2251,1.844900369644165,1068.0,False
2.533961,3,1,0,1607,7,30398.1644,19.318531036376953,858.0,False
2.533961,4,2,0,1742,11,33508.5185,25.806814193725586,787.0,False
2.533962,3,2,0,131,8,3837.7641,3.0,1961.0,False
2.533962,4,1,0,38,10,567.4603,1.269841194152832,1177.0,False
2.53418,3,1,0,38,7,980.1675,1.0,219.0,False
2.534201,3,1,0,919,7,20180.0049,17.0,21.0,False
2.53438,2,3,0,399,6,3991.2713,14.96508502960205,5716.0,False
2.534401,2,3,0,32,6,442.5057,0.42505699396133423,21.0,False
2.534605,1,1,0,37,1,376.1758,0.0,763.0,False
2.534928,4,1,0,90,10,1320.1008,3.853602170944214,966.0,False
2.535446,2,2,0,437,5,6225.9261,17.903703689575195,8513.0,False
2.535489,1,2,0,373,2,7881.2043,11.6099271774292,7841.0,False
2.535652,1,2,0,56,2,1224.5707,2.1497137546539307,163.0,False
2.535775,4,3,0,141,12,2012.8065,5.376021862030029,2117.0,False
2.535803,2,1,0,37,4,354.7585,0.0,3802.0,False
2.536016,1,2,0,1791,2,30857.4893,21.34299659729004,364.0,False
2.536016,1,3,0,234,3,2838.0737,9.70458984375,3460.0,False
2.536016,1,1,0,72,1,684.2227,1.7368907928466797,1411.0,False
2.536266,2,3,0,205,6,1896.8349,8.989449501037598,1865.0,False
2.536864,1,1,0,82,1,774.5982,2.0983927249908447,848.0,False
2.537408,2,2,0,43,5,587.069,1.522413969039917,1962.0,False
2.537457,1,1,0,94,1,884.4345,2.537738084793091,593.0,False
2.537984,1,1,0,70,1,666.2736,1.6650943756103516,527.0,False
2.537984,4,1,0,1722,10,30237.3847,23.094953536987305,3056.0,False
2.537984,2,2,0,1623,5,30271.7677,23.108707427978516,576.0,False
2.537984,2,3,0,1710,6,30991.4723,23.396589279174805,1718.0,False
2.537985,4,2,0,34,11,517.4122,0.03482440114021301,4024.0,False
2.538517,1,1,0,99,1,930.6458,2.722583293914795,533.0,False
2.538752,4,1,0,338,10,5052.9859,15.0,767.0,False
2.538752,4,2,0,1628,11,31118.2782,23.894622802734375,767.0,False
2.538752,4,3,0,1760,12,29802.5384,24.842031478881836,2977.0,False
2.539199,1,1,0,30,1,316.1096,0.0,682.0,False
2.539199,3,1,0,53,7,1364.5337,1.4860448837280273,4998.0,False
2.539259,4,3,0,68,12,976.0562,1.9521124362945557,507.0,False
2.539329,1,3,0,49,3,598.2968,1.7863744497299194,3313.0,False
2.539646,2,1,0,92,4,809.372,5.093719959259033,3843.0,False
2.539673,1,3,0,22,3,285.6861,0.0,344.0,False
2.5399380000000003,3,2,0,115,8,3377.8741,2.7557482719421387,5976.0,False
2.540113,4,3,0,39,12,569.376,1.1387519836425781,854.0,False
2.540289,2,3,0,41,6,508.5542,1.0855419635772705,2305.0,False
2.540782,4,3,0,1908,12,32800.8361,27.24066925048828,669.0,False
2.54127,2,1,0,80,4,707.036,4.07036018371582,1624.0,False
2.541394,3,3,0,234,9,6053.9928,9.0,12129.0,False
2.541746,2,2,0,239,5,3245.7244,11.0,3762.0,False
2.541746,1,3,0,47,3,575.0157,1.6001255512237549,2073.0,False
2.541746,2,1,0,1724,4,31093.4168,25.437366485595703,476.0,False
2.542018,3,3,0,77,9,2045.1869,1.6967912912368774,624.0,False
2.542117,1,1,0,625,1,7258.1501,21.0,2918.0,False
2.542517,1,3,0,45,3,551.7546,1.414036750793457,771.0,False
2.542549,4,1,0,1690,10,29571.7168,23.0,3797.0,False
2.542549,4,3,0,43,12,625.2947,1.250589370727539,1767.0,False
2.542549,4,2,0,1715,11,32939.9754,25.351980209350586,3797.0,False
2.542696,2,1,0,83,4,732.4553,4.3245530128479,950.0,False
2.543103,1,3,0,23,3,297.1994,0.0,586.0,False
2.5431239999999997,3,1,0,1418,7,28008.3728,19.0,3925.0,False
2.5431239999999997,3,3,0,39,9,1037.4452,1.0249634981155396,1106.0,False
2.5431239999999997,4,1,0,1241,10,20647.7354,21.0,575.0,False
2.5431239999999997,4,3,0,40,12,583.3504,1.166700839996338,575.0,False
2.543148,1,1,0,130,1,1223.0136,4.189405918121338,1031.0,False
2.543266,1,3,0,22,3,285.6861,0.0,163.0,False
2.543336,2,3,0,1783,6,33152.7353,24.26109504699707,3047.0,False
2.5439499999999997,3,1,0,18,7,464.5824,0.6458240151405334,826.0,False
2.544095,1,1,0,36,1,367.5634,0.0,947.0,False
2.5443249999999997,3,1,0,16,7,412.8292,0.1282919943332672,375.0,False
2.545197,3,1,0,231,7,5773.6977,7.0,872.0,False
2.545353,4,3,0,99,12,1414.0403,3.380134344100952,2229.0,False
2.545369,1,2,0,37,2,807.9473,1.6158945560455322,9353.0,False
2.545374,3,1,0,230,7,5749.7102,7.0,177.0,False
2.545472,2,1,0,69,4,614.7713,3.1477129459381104,2776.0,False
2.545472,2,2,0,1343,5,23637.4522,21.0,3726.0,False
2.545472,3,3,0,72,9,1913.4234,1.6089489459991455,2348.0,False
2.545642,1,2,0,27,2,587.8703,1.1757405996322632,273.0,False
2.545642,1,1,0,27,1,290.5244,0.0,1547.0,False
2.545681,2,3,0,75,6,767.5899,3.675899028778076,2345.0,False
2.54601,1,1,0,54,1,524.1924,1.0967695713043213,368.0,False
2.546181,1,3,0,192,3,2314.6048,6.752806186676025,2915.0,False
2.5463,4,3,0,1802,12,30645.6112,25.516489028930664,947.0,False
2.5463,3,1,0,263,7,6536.6271,9.0,926.0,False
2.54631,2,1,0,320,4,3087.548,17.0,838.0,False
2.546316,1,1,0,37,1,376.1758,0.0,306.0,False
2.546675,4,2,0,41,11,640.286,0.28057199716567993,4126.0,False
2.546675,3,2,0,126,8,3694.4298,3.0,6737.0,False
2.546675,3,3,0,867,9,19689.0311,17.0,1203.0,False
2.547396,3,3,0,645,9,15368.3029,17.0,721.0,False
2.547396,1,2,0,1641,2,28952.7065,20.16216468811035,1754.0,False
2.547396,1,3,0,1421,3,21270.605,21.0,1215.0,False
2.547396,3,2,0,453,8,12338.6002,14.870880126953125,721.0,False
2.547497,1,1,0,33,1,341.7893,0.0,1181.0,False
2.547646,4,1,0,528,10,8073.2224,17.45857810974121,4522.0,False
2.547724,1,2,0,1245,2,23326.4589,19.0,328.0,False
2.547724,3,3,0,215,9,5582.1049,8.164209365844727,328.0,False
2.547724,1,1,0,1894,1,34480.0161,26.79200553894043,227.0,False
2.547876,1,3,0,1964,3,32045.5114,23.818204879760742,480.0,False
2.547876,2,1,0,77,4,681.7265,3.817265033721924,1566.0,False
2.548375,2,1,0,1734,4,31379.1428,25.55165672302246,499.0,False
2.548375,4,2,0,1538,11,29250.2674,23.0,1700.0,False
2.548964,1,3,0,110,3,1317.9532,5.423937797546387,1088.0,False
2.549031,1,3,0,22,3,285.6861,0.0,67.0,False
2.549038,3,2,0,496,8,13365.0073,15.69200611114502,1642.0,False
2.549038,3,1,0,20,7,516.3002,1.0,2738.0,False
2.5491159999999997,4,1,0,50,10,740.2216,1.9608863592147827,1470.0,False
2.54913,4,3,0,336,12,4873.7153,14.494861602783203,2830.0,False
2.549144,3,2,0,1700,8,31696.7838,21.03614044189453,106.0,False
2.549144,3,1,0,1775,7,32257.0898,20.80567169189453,106.0,False
2.549144,1,3,0,116,3,1389.7417,5.519655704498291,113.0,False
2.549144,3,3,0,453,9,11229.6449,15.983716011047363,1420.0,False
2.549445,4,3,0,436,12,6392.5025,17.0,315.0,False
2.549786,1,2,0,95,2,2073.4929,2.7156620025634766,2062.0,False
2.549821,3,1,0,314,7,7733.8191,11.374110221862793,677.0,False
2.549964,1,1,0,45,1,445.4527,0.45452699065208435,2240.0,False
2.5499739999999997,4,1,0,1762,10,31075.0195,23.430007934570312,858.0,False
2.5500309999999997,3,2,0,1682,8,31570.705,20.884845733642578,887.0,False
2.55029,2,1,0,80,4,707.036,4.07036018371582,1915.0,False
2.55055,1,1,0,518,1,5735.6678,19.0,586.0,False
2.550877,2,3,0,107,6,1025.1394,6.083797931671143,5196.0,False
2.550964,2,2,0,37,5,510.2557,1.0615341663360596,5492.0,False
2.551901,4,1,0,36,10,538.7207,1.154882788658142,1927.0,False
2.552282,3,2,0,17,8,483.6033,0.0,2251.0,False
2.5523540000000002,3,1,0,350,7,8565.0398,12.704063415527344,2533.0,False
2.5523540000000002,4,3,0,1695,12,28509.9611,23.807968139648438,2909.0,False
2.5526679999999997,4,1,0,97,10,1422.2136,4.125903129577637,767.0,False
2.55308,1,1,0,27,1,290.5244,0.0,2530.0,False
2.553899,2,1,0,82,4,723.97,4.239699840545654,3609.0,False
2.553899,4,3,0,1233,12,19749.0421,22.899616241455078,1545.0,False
2.553976,1,2,0,65,2,1421.2221,2.2808146476745605,4190.0,False
2.554194,1,3,0,29,3,366.3842,0.0,5050.0,False
2.554574,1,1,0,225,1,2181.8101,9.302987098693848,1494.0,False
2.5550800000000002,3,1,0,17,7,438.7102,0.38710200786590576,2726.0,False
2.555456,3,1,0,784,7,17683.4596,17.0,376.0,False
2.555456,2,1,0,38,4,362.6948,0.0,1557.0,False
2.555456,1,3,0,1843,3,29517.1247,23.0,1262.0,False
2.555473,4,2,0,387,11,6840.2974,17.0,7098.0,False
2.555773,4,3,0,1805,12,30706.0671,25.56485366821289,1874.0,False
2.555812,2,1,0,653,4,7554.4433,21.043554306030273,356.0,False
2.556021,1,3,0,329,3,4054.5698,11.436558723449707,565.0,False
2.556041,2,1,0,44,4,410.5688,0.21137599647045135,229.0,False
2.556421,1,3,0,1986,3,32513.0642,24.005226135253906,400.0,False
2.5570209999999998,2,2,0,31,5,433.7141,0.3371410071849823,6057.0,False
2.5573069999999998,4,3,0,91,12,1300.6899,3.0022997856140137,1534.0,False
2.557318,4,3,0,188,12,2690.1789,7.0,11.0,False
2.557527,4,1,0,189,10,2781.8192,8.127276420593262,4859.0,False
2.557527,2,3,0,38,6,486.4208,0.8642079830169678,6650.0,False
2.557527,2,1,0,230,4,2112.506,12.933364868164062,1486.0,False
2.557788,4,3,0,38,12,555.405,1.1108100414276123,470.0,False
2.557788,4,1,0,900,10,14389.3941,21.0,261.0,False
2.557876,2,3,0,807,6,9995.2712,22.996217727661133,349.0,False
2.5591340000000002,3,1,0,160,7,4048.5954,5.1943817138671875,3678.0,False
2.559217,1,1,0,41,1,410.7303,0.10730300098657608,4643.0,False
2.559309,4,3,0,1818,12,30968.4067,25.77472496032715,1521.0,False
2.559671,4,1,0,276,10,4097.5424,13.0,1883.0,False
2.560263,4,1,0,61,10,899.0736,2.596294403076172,592.0,False
2.560263,4,2,0,34,11,517.4122,0.03482440114021301,4790.0,False
2.560263,4,3,0,436,12,6392.5025,17.0,954.0,False
2.560657,1,3,0,154,3,1848.5719,6.131429195404053,4236.0,False
2.560658,2,1,0,53,4,483.2033,1.664065957069397,3131.0,False
2.560679,2,3,0,1705,6,30845.9799,23.33839225769043,2803.0,False
2.560838,3,2,0,32,8,935.2342,0.8704683780670166,8556.0,False
2.560849,2,3,0,64,6,682.1369,2.821368932723999,170.0,False
2.5611319999999997,2,1,0,47,4,434.6705,0.6934099793434143,474.0,False
2.5611610000000002,1,3,0,41,3,505.2923,1.0423383712768555,504.0,False
2.561633,4,2,0,43,11,675.4114,0.3508228063583374,1370.0,False
2.561699,1,3,0,1835,3,29352.5324,23.0,538.0,False
2.561924,3,2,0,81,8,2388.8233,1.9258822202682495,1086.0,False
2.562014,4,1,0,75,10,1101.9235,3.2717959880828857,1751.0,False
2.562025,4,2,0,34,11,517.4122,0.03482440114021301,392.0,False
2.562285,1,1,0,1075,1,14976.7751,21.0,3068.0,False
2.562366,1,3,0,129,3,1545.8994,5.727865695953369,667.0,False
2.562584,2,3,0,36,6,471.7304,0.717303991317749,1735.0,False
2.563071,2,1,0,1396,4,22397.8744,23.0,1939.0,False
2.563077,3,3,0,77,9,2045.1869,1.6967912912368774,13933.0,False
2.563156,3,2,0,51,8,1502.8221,1.3352147340774536,1232.0,False
2.563156,3,3,0,19,9,501.191,0.0023819999769330025,79.0,False
2.563282,2,3,0,326,6,3145.647,11.582588195800781,698.0,False
2.563282,3,3,0,17,9,447.3431,0.0,126.0,False
2.563465,4,2,0,59,11,956.7134,0.9134268164634705,1440.0,False
2.563467,3,3,0,107,9,2830.4603,2.6609206199645996,185.0,False
2.563467,1,3,0,741,3,9851.2779,20.88102149963379,1101.0,False
2.563467,1,1,0,87,1,820.1796,2.2807183265686035,1182.0,False
2.5634740000000003,2,1,0,61,4,548.5969,2.485969066619873,403.0,False
2.563666,3,2,0,55,8,1621.6765,1.414451003074646,510.0,False
2.563726,4,3,0,224,12,3214.2494,7.856997489929199,3463.0,False
2.563981,2,1,0,1157,4,16888.4225,23.0,507.0,False
2.564029,1,1,0,747,1,9140.7112,21.0,562.0,False
2.565331,4,2,0,113,11,1910.0236,4.64009428024292,1866.0,False
2.565795,1,3,0,21,3,274.1778,0.0,2328.0,False
2.566397,3,3,0,116,9,3064.268,3.2570719718933105,2930.0,False
2.566449,2,2,0,54,5,728.5992,2.3715951442718506,9428.0,False
2.566568,2,1,0,1420,4,22989.628,23.0,2587.0,False
2.5668699999999998,3,3,0,20,9,528.0997,0.05619940161705017,473.0,False
2.566952,1,1,0,84,1,792.7993,2.1711971759796143,2923.0,False
2.567362,1,3,0,63,3,761.8228,3.0945823192596436,1567.0,False
